age,income,loan_amount,employment_length,dependents,existing_loans,transaction_frequency,spending_pattern,repayment_behavior,mobile_usage,utility_payments,social_activity,digital_payments,debt_to_income,digital_stability_index,default_risk
31,20214.31471119564,14044.61471411326,5,4,1,67,0.43268134589337015,0.8482005161865002,1.763833412834682,0,8,16,0.9420884604663601,0.23529411764705882,1
50,45080.093232885985,15281.802450782487,9,1,2,29,0.8996024921963286,0.046047532246735856,11.367476635269504,1,45,37,0.560807217344494,1.5666666666666667,1
31,58934.07221618288,22331.030618906643,8,2,3,33,0.5026936435116167,0.35934652584495497,8.134724286795366,1,10,20,0.6334263998518692,0.8823529411764706,1
51,61741.15069189071,11012.287339673254,4,1,1,63,0.8397177360267735,0.5943873319619694,7.194358113595079,0,40,47,0.25934126298221627,0.734375,0
21,50130.97315609078,16574.815411798565,18,1,1,65,0.6615266205822576,0.5240939389963009,5.656014048361695,0,33,10,0.4303603878631163,0.15151515151515152,1
41,60848.47939064204,15944.221711550552,19,3,2,92,0.8154565841526805,0.7276967803441181,5.848793658179218,0,19,24,0.42636719280691954,0.25806451612903225,1
46,33820.72214148399,10130.97370027148,32,4,0,95,0.6004645419638031,0.8830432113095436,4.266728733502797,1,18,47,0.2995404449806341,0.59375,0
36,81158.10864636714,15589.92628965236,36,2,4,30,0.7480756350076055,0.7586001009844404,7.871166763658324,1,47,43,0.43852041851183443,1.7096774193548387,1
23,69852.56205958858,23021.77132141851,30,3,0,88,0.34224029010782236,0.3101154788900726,1.1694463936592414,1,33,0,0.3295719021712849,0.11235955056179775,0
50,23101.444258696552,16492.0497350672,38,5,2,72,0.39752712706184645,0.9693385275437688,6.985312571060467,1,8,43,1.1467206429940713,0.726027397260274,1
66,28497.939037664888,16812.671432218463,12,3,4,26,0.868207847409794,0.9190687570248879,1.6390364935895394,1,18,22,1.291720768396534,1.1851851851851851,1
57,29061.56499786188,9357.37335245866,37,3,1,11,0.31402703484375705,0.6300363098597691,8.963874852790333,1,37,2,0.49401604275172983,1.0,1
36,63559.39941793057,30750.87080963901,5,2,3,61,0.43709761422315807,0.509978023873925,11.58358124170373,1,24,17,0.7198014994967536,0.43548387096774194,1
18,24305.444671650657,9813.149037419993,7,1,0,66,0.6209270365386883,0.516420167200611,3.037198254619247,1,27,11,0.40372622034950945,0.31343283582089554,1
22,43379.51331583839,1657.7323156201783,9,2,4,22,0.4139225555874636,0.7351990839655616,4.018681998283613,0,32,42,0.49925025455410776,1.826086956521739,1
44,59094.08792833549,21881.472961744614,3,4,0,14,0.116756028666945,0.4834246313391437,6.925434806350988,0,42,5,0.37027566467589046,0.3333333333333333,0
33,48676.681309071304,14081.463682812591,13,5,4,35,0.7337843200774462,0.9864622291530248,6.388641143627571,1,37,18,0.7001455855388363,0.7777777777777778,1
23,55177.75031425412,12575.665432423399,3,5,3,30,0.36851925923867135,0.7104970092237729,9.97895232390315,0,44,7,0.49975153977526526,0.22580645161290322,1
57,28683.945773024836,10635.569756707784,23,5,2,59,0.28213182481096566,0.23817255361199408,2.382432166246576,1,13,11,0.7193867445311108,0.35,1
30,61897.08746794489,29973.7169945267,20,4,2,94,0.5044525666041105,0.6584779767860682,7.084969461679473,1,25,22,0.6457989031604224,0.3368421052631579,1
65,37735.76215048007,17836.72222883746,9,1,4,29,0.1067460308050733,0.4844359592084996,11.144259626778366,1,24,7,1.002648877981603,0.5666666666666667,1
52,43507.60651204117,19398.00977316068,24,2,4,56,0.7911145426128867,0.1598552162111443,8.337640927481456,1,30,3,0.9055222157541895,0.22807017543859648,1
36,54754.634558119724,16300.924988658138,5,1,2,22,0.30907996906631824,0.5188364911387162,3.957445886997054,1,30,37,0.48033275846235207,2.0434782608695654,1
29,52061.56443061696,17160.39690756157,15,1,1,28,0.8381974484584943,0.858983647080861,1.6888723985276637,1,26,5,0.42564935380957686,0.5172413793103449,1
33,50479.60038031186,26188.996884475313,27,2,1,19,0.6422053950151148,0.024631505812955923,5.60954342238196,0,25,26,0.6178412429627017,1.3,1
60,34987.46356046489,12993.16271017844,35,4,1,12,0.5389190614133768,0.8512432359435017,6.136808217301734,0,13,21,0.5142598696591456,1.6153846153846154,1
27,44009.01177601616,3344.4996358341614,32,2,3,47,0.7450043435262717,0.6851588471016805,2.4634419169509343,1,1,20,0.41682560161983956,0.625,1
42,50043.671816740716,21944.437233822217,29,5,4,93,0.8946051785204736,0.72566198294984,6.282239032684621,1,5,8,0.8381399200182417,0.19148936170212766,1
37,22498.295336658302,18973.612897939136,35,4,0,28,0.30096721003872623,0.8926311953735001,8.443980979730949,0,25,3,0.8432980950752382,0.10344827586206896,1
48,40749.340673732426,15863.838503080342,24,0,0,89,0.38407688986533783,0.9437187473540439,6.23081960264804,1,33,28,0.38929339585389366,0.4222222222222222,0
21,57753.59758065693,18766.02593238229,12,0,4,69,0.4875396405258663,0.2951400401389396,3.4931260559270902,1,19,43,0.6712197393158833,0.7571428571428571,1
61,24451.267923093146,12034.046237646608,38,0,2,30,0.5315821202621723,0.9191274117464897,11.542443812081531,1,40,14,0.9011044009066036,0.7741935483870968,1
40,73131.63303188479,15165.540662834077,14,5,4,78,0.5423764987358841,0.21654034960023616,2.26457140730214,0,39,28,0.4808460902467767,0.35443037974683544,1
19,75392.26525199685,13946.39796912072,37,3,1,30,0.5391780038771438,0.14437517029157254,7.692175551272734,1,35,32,0.25130093392020725,1.3548387096774193,0
39,25096.98848079829,10268.093943432665,29,4,1,70,0.762593293605343,0.5548421600405188,9.021939413914799,1,2,8,0.6083393477972875,0.2535211267605634,1
68,77152.39266100278,24513.38226484002,13,4,0,44,0.42368051062599976,0.9276566428226717,3.9687939555375475,1,34,13,0.31772267452381675,0.5111111111111111,0
54,47128.36822575731,3701.9309806575966,3,2,4,18,0.10877696600261651,0.05438766682076235,5.174978984534501,0,35,36,0.502912130438955,1.894736842105263,1
25,58370.2911831411,33887.05737450373,0,4,0,37,0.8005549225504038,0.5280240623292957,5.798989508102173,1,26,22,0.5805432206079254,0.8421052631578947,1
24,40066.978957435065,22018.8976736518,2,2,2,61,0.629801748946891,0.6785081349574901,8.116837005153629,1,7,28,0.799114367801432,0.6129032258064516,1
31,68460.89654453524,1000.0,35,3,3,43,0.25158522155419494,0.7454233978711896,6.635412544173602,1,28,26,0.23370664278328632,0.8181818181818182,0
20,58121.88037697334,13206.669364072564,3,2,3,5,0.12368071668204283,0.5039187934570891,3.1035216316989693,1,31,5,0.48529372909824436,2.5,1
67,33716.93486804793,13651.632672771537,13,0,2,98,0.35262388581374293,0.5749055364175925,10.817864720987693,1,19,2,0.7014555537084358,0.12121212121212122,1
33,26695.96000069423,18135.093031536897,24,2,1,41,0.19955818712125312,0.45368057062192946,5.008373109543507,1,9,38,0.8665815520169821,1.1428571428571428,1
36,20793.951295815546,7084.973834082239,38,2,1,22,0.8174604019166081,0.7232601333394941,5.208604648179799,0,17,6,0.5811494175758917,0.2608695652173913,1
68,53758.83552865513,15256.202746945739,2,2,1,34,0.3222930764574448,0.379242354917415,9.798494740923797,1,32,46,0.376790638359538,1.6,0
35,61449.428235594714,14031.044815018824,6,4,0,31,0.6645328722794404,0.2803911676015073,6.890059257192347,1,2,25,0.22833111530525418,1.09375,0
69,63019.31357558883,9099.05309941249,7,1,0,64,0.6263913302876036,0.26276694123672284,3.5452173811473857,1,25,10,0.14438285979803572,0.3076923076923077,0
33,47640.37810785244,7985.982148230145,6,1,3,53,0.6711799462194941,0.653385491060925,11.059891696576676,1,18,18,0.4824793711087359,0.5185185185185185,1
25,26860.07088671272,22350.437173618855,24,5,1,34,0.5240338069923718,0.9245878959345392,9.856991368618973,1,38,18,1.018218420589784,0.8,1
50,36358.50403952434,1427.3396796592515,16,1,1,49,0.6837446234465673,0.2736441972618686,7.599381045167267,1,41,49,0.17677192936054512,1.18,0
66,73046.97277923851,18823.03148876841,25,5,2,25,0.5099136854999448,0.24983354295205285,6.633038698190913,1,38,13,0.3945767471997582,0.8846153846153846,0
29,40307.42870799838,21380.082455024993,3,4,3,58,0.4020857308859094,0.7156620515810841,8.42906874695778,1,1,4,0.902542808566639,0.23728813559322035,1
28,52868.352613629526,13251.533293292669,17,0,0,20,0.7867529271197394,0.009140344527811428,4.969403658656514,0,21,19,0.2506467856743998,0.9047619047619048,1
22,28486.990328502252,15418.982717799969,3,1,3,85,0.46698096181037696,0.8342256031660131,8.63509570220351,1,25,8,1.0677826820014664,0.20930232558139536,1
44,56731.6609091807,24307.95999757905,16,1,1,22,0.5544296687657901,0.37928206487491234,1.4212394689828076,1,22,49,0.5165976622266333,2.5652173913043477,1
29,40846.30876641844,9361.187914207545,16,3,1,38,0.47200426649392024,0.9016791241684712,5.39753678744943,0,49,10,0.3515822302108242,0.2564102564102564,0
34,70934.25427551527,10186.780568887008,24,5,0,25,0.720398929236618,0.7085607518916631,7.7917803467938285,1,32,32,0.1436067393135881,1.6153846153846154,0
23,65471.15412413627,11036.130551205533,2,5,0,80,0.5318032308827271,0.7927318709561979,7.835308165370934,1,27,12,0.16856220325790489,0.2716049382716049,0
50,40085.88106850201,24322.604793786253,11,3,3,35,0.47662326363846985,0.17119984117104015,1.7851142049455944,1,30,42,0.9809345038989257,1.4444444444444444,1
22,47466.71945304673,25338.34997507766,26,0,4,14,0.306260285729791,0.3641811795811708,8.915877190450592,1,2,40,0.955140682920835,3.3333333333333335,1
45,38977.675199187426,3832.878124291048,16,2,1,8,0.8292333950966284,0.2805706383210518,1.932268954129166,1,41,3,0.22660796138282258,1.4444444444444444,1
31,21611.336069099805,23049.925978493095,21,2,1,19,0.7905361658593272,0.7151021924670496,9.149154246422073,1,2,35,1.2978664540848697,2.25,1
22,32851.15140905567,21551.266450778272,38,3,4,57,0.4451949284418796,0.022743739221826487,11.031955773791047,1,1,41,1.2647959012914054,0.8793103448275862,1
50,53964.3465544164,27428.75848359862,38,3,3,63,0.6277755245302903,0.6192275869973146,11.728606102432105,1,46,46,0.7862222925005259,0.875,1
67,56505.189964591635,18080.864257011035,35,0,2,59,0.5064905096275352,0.8681037132409403,7.638872549333385,1,28,27,0.4969520025081729,0.6166666666666667,1
65,52970.95807185278,14645.919037771386,15,0,2,66,0.24094669792691745,0.043715167122635346,8.854751744602982,1,45,23,0.46526350799305755,0.4925373134328358,1
58,43965.338920827286,24161.733492573272,36,4,1,46,0.4008233029222368,0.29069417797787855,3.572067588629774,1,30,42,0.6632740912334429,1.1063829787234043,1
36,68661.33211441971,20591.23033201412,28,2,2,32,0.7825741674245624,0.20794883863861813,5.1195748807202035,0,14,0,0.4455314783225909,0.0,1
39,51270.83809121875,32959.18731318981,13,4,3,11,0.7379504398267388,0.9980960736094993,1.134355868495017,1,9,18,0.9353904423684726,2.3333333333333335,1
22,64065.07656191895,22669.662759694624,6,1,2,15,0.1819930334514715,0.9856243362363589,9.777519261538423,1,42,21,0.5099369980635517,1.9375,1
19,14524.497355949628,16228.383811391323,27,5,0,33,0.16025707918301793,0.124321863393134,8.585294392190088,1,21,15,1.1172342959220045,0.7352941176470589,1
47,10000.0,5607.164956990629,12,5,3,38,0.7828133932934702,0.19477028576390254,3.837613063971689,0,33,21,2.0605104446545974,0.5384615384615384,1
64,55675.760556761605,10352.662582447054,15,0,4,98,0.8194465640956062,0.022962873185163324,6.391142523047753,1,36,37,0.5451585594945485,0.47474747474747475,1
56,21504.68692557021,3512.3601757758715,20,2,1,95,0.3353865158718741,0.5662301087246946,9.012467554605122,0,41,23,0.3958190317396788,0.23958333333333334,0
21,45750.96594573888,13279.503711513094,3,2,3,29,0.3794292188320053,0.6858434463175417,8.33192456916472,0,39,22,0.6181046677874378,0.7333333333333333,1
50,43958.05917950789,22408.540745862763,38,4,2,60,0.3686422453236269,0.6545080552929059,4.526825440612307,1,8,27,0.7372437297513966,0.6065573770491803,1
30,81748.01204831075,14970.631292155875,34,3,3,44,0.2015747052274766,0.2599941312762122,5.067198248017372,0,13,34,0.36661765740293356,0.7555555555555555,1
37,57999.93105887213,23173.80215008058,14,3,4,91,0.6960084858332614,0.2032988217269357,2.6965376051657812,0,19,3,0.744363950058979,0.03260869565217391,1
24,53317.18053597346,17700.589867512106,25,0,3,97,0.3960688022005223,0.0557403605648209,2.5139171273828547,1,34,2,0.6133103106444004,0.12244897959183673,1
32,66739.82309267347,11775.261681967922,6,5,4,67,0.7689817201165771,0.6326611691098073,5.453548384627679,1,0,40,0.47609933784973174,0.7352941176470589,1
40,57369.95173678078,15701.00124135971,17,3,4,54,0.8028154014834297,0.24550029319089617,6.2762518983932365,0,25,31,0.6222835801148413,0.5636363636363636,1
31,40846.46014023134,18776.773528440768,24,1,3,15,0.8302347540789363,0.08871723789599373,11.457675687678071,0,15,47,0.8269002139296652,2.9375,1
40,71429.5186050912,16113.787187708927,36,2,1,64,0.7543536904507788,0.3545123632733822,6.5597048061073595,1,15,16,0.29558496284253555,0.4,1
36,27804.997442234515,16205.473830815312,20,3,1,68,0.731128583358074,0.14846865141380527,3.0873475657532,0,41,17,0.762622303870543,0.2463768115942029,1
46,56464.94375067124,8847.599139306349,7,0,2,8,0.45959035046735364,0.5062433388819556,2.8615876549538672,1,13,44,0.33378702076651817,6.0,0
37,19048.60411727378,11536.189878062272,19,1,3,35,0.12155797675120752,0.14911834880227015,4.797840780235328,1,24,9,1.393004794992029,0.5277777777777778,1
46,54078.8771503199,33067.686369237155,17,5,3,78,0.1896500926830556,0.9885843941494614,11.10685698345681,1,47,30,0.8888275806475795,0.5063291139240507,1
41,53859.79283545859,24827.73192338834,18,5,0,58,0.5247002851228031,0.33556608983598823,9.732395087628545,1,20,49,0.460961129911985,1.0,1
35,83529.09923829325,3209.2728255222737,2,4,1,84,0.3880204267976234,0.4748933953506823,6.432132481387659,1,42,35,0.09827921791524513,0.5294117647058824,0
27,18700.522131164413,1000.0,37,4,4,60,0.7632654245215762,0.5966376050939154,11.513617495133737,1,14,5,1.1229032510142787,0.2459016393442623,1
58,37982.25648292375,15609.539371589777,17,1,0,98,0.5505119123610003,0.8506310727408158,3.3703236118506745,1,1,5,0.4109584279222453,0.15151515151515152,1
25,66453.64853148288,22147.783155407924,26,0,3,48,0.17906688938705467,0.947964964014845,5.779956101793237,1,4,24,0.5589945019092106,0.6938775510204082,1
43,56706.34512794616,10840.465300622342,14,4,0,85,0.4828248770994733,0.36696303141022557,1.0113149398686376,0,18,15,0.19116509997361897,0.1744186046511628,1
46,53606.10102675006,23173.269825583502,20,2,1,9,0.7575704643411955,0.4235366694207948,10.533449819369528,0,40,13,0.5255510797258927,1.3,1
27,30877.285940829217,15477.236520056673,21,5,3,71,0.7904649280110311,0.15096218706071807,2.7361698569514896,1,10,2,0.9870119273608302,0.16666666666666666,1
34,38183.633038171414,13695.509762184201,7,5,1,84,0.2328458421329078,0.18964881291935154,11.534699345630228,1,27,42,0.48960820818927764,0.611764705882353,1
19,74900.82016446513,21048.921409401453,10,2,0,72,0.18023980269197565,0.7222177168312464,6.579048088292343,0,43,22,0.28102015896520854,0.3013698630136986,0
23,48969.81612492144,10744.993656781848,11,5,2,13,0.4095924687813379,0.4352772728632365,11.9334621873217,0,44,44,0.4236195207337915,3.142857142857143,1
22,57507.19392288946,12706.349425570774,38,5,4,8,0.15241235645584217,0.8422681165290627,6.954444717396827,1,1,1,0.5687250319393696,1.2222222222222223,1
45,47696.23342447042,20361.338097043703,26,5,4,89,0.6810876087128863,0.5291458203290157,6.009871887808694,0,32,49,0.846198724732258,0.5444444444444444,1
58,26338.289695004696,14748.832503471805,34,0,2,78,0.45802615343681985,0.28270214056464116,6.193685374632225,1,20,0,0.9396165496507477,0.12658227848101267,1
22,68676.20852149994,30270.210187021887,1,0,2,99,0.2585782042039615,0.6793083267282066,10.19348370853125,1,42,14,0.5863693509676501,0.24,1
35,60064.64769064993,20550.603302848147,34,2,2,85,0.1819751450986499,0.4727643016353903,4.985929830899023,1,27,12,0.5086202259932308,0.2558139534883721,1
43,96112.73674734379,20030.510626662093,30,0,1,20,0.8418816556315087,0.8902230687906553,10.386611139845003,1,39,14,0.26042594402983543,1.1428571428571428,0
37,29688.3724069891,14603.962831479455,7,1,3,74,0.134447868794571,0.37184466835295193,10.749941084609869,1,16,1,0.9971232273172086,0.14666666666666667,1
58,66451.45842400962,21998.03741367685,19,0,2,98,0.17830271397422603,0.2546806713739622,4.177302251273851,0,11,20,0.48151773722965524,0.20202020202020202,1
66,23769.120679259977,12419.13781758683,7,5,1,19,0.28738895930558944,0.43943889989158935,11.195169972868113,1,40,24,0.7328165495089582,1.7,1
44,53146.93135346155,17259.02200959612,3,2,0,56,0.17573631234853757,0.8490534412765032,3.096830002008033,1,30,4,0.3247355366442128,0.24561403508771928,0
66,69530.13178126329,7669.655623963517,30,3,0,35,0.615427349396347,0.8244069457483129,10.092085325407595,1,24,26,0.11030534707951176,1.0,0
29,10000.0,23315.531137844733,31,0,2,98,0.2745751419108392,0.8934731339471312,2.855981199757066,1,19,17,3.331219991785295,0.2727272727272727,1
24,45901.35051516784,17324.837578094335,12,4,0,84,0.4839440332279711,0.8496424838226848,8.894895806998274,1,43,27,0.37742811389080316,0.43529411764705883,0
20,38735.80531914759,30860.104509583012,21,1,2,48,0.7881945074099491,0.3301368850502845,11.731792376894564,1,22,30,1.0548134822410322,0.8163265306122449,1
27,35960.85403409756,34138.38706935807,25,1,0,40,0.7598176330614711,0.592232896413684,1.8373765518859844,1,5,30,0.9492944117116277,0.975609756097561,1
51,57704.253045187084,21106.55561146518,16,1,0,6,0.21699512913242183,0.7947020274892207,3.1598090758091892,1,15,21,0.3657648913685091,4.428571428571429,0
42,72413.7141284519,15547.402489663227,28,4,3,32,0.17098503255450626,0.8391115399341128,4.883649072317594,1,2,48,0.42183971665588726,1.7575757575757576,1
52,47334.42569541689,7431.48390299545,26,4,3,44,0.6314010116837674,0.40175648751167736,4.961383847269532,1,48,27,0.4738836415527855,0.8222222222222222,1
33,54109.7285512004,22237.998426070593,21,1,0,67,0.2682441500851951,0.5135922192034107,3.0036360421592985,1,26,16,0.4109720756213559,0.38235294117647056,1
19,52286.17506118496,16682.27651116183,17,1,3,67,0.7251618890292185,0.29066852042016567,6.465637278783558,1,10,18,0.6059282505526093,0.4117647058823529,1
41,50036.07012712828,19304.278713235697,4,1,2,21,0.447590882292095,0.6978333734536027,9.697975470076374,1,2,4,0.5856513708493092,0.6363636363636364,1
